Order_ID,Order_Date,Month,Month_Name,Week,Store,City,Category,Product,Quantity,Price,Discount,Sales,Profit,Payment_Mode
ORD02679,2023-09-15,9,September,37,DMart-Mumbai-1,Mumbai,Personal Care,Detergent,5,280,0.18,1148.0,326.59,Card
ORD02680,2023-08-26,8,August,34,DMart-Nashik-1,Nashik,Dairy,Rice,3,25,0.19,60.75,14.37,Card
ORD02681,2023-02-06,2,February,6,DMart-Thane-3,Thane,Dairy,Chips,4,423,0.15,1438.2,217.85,UPI
ORD02682,2023-07-23,7,July,29,DMart-Pune-1,Pune,Dairy,Juice,5,101,0.23,388.85,63.5,Card
ORD02683,2023-04-05,4,April,14,DMart-Nashik-3,Nashik,Personal Care,Tea,3,262,0.25,589.5,79.05,Card
ORD02684,2023-10-18,10,October,42,DMart-Nagpur-3,Nagpur,Groceries,Milk,1,234,0.28,168.48,30.31,Cash
ORD02685,2023-03-14,3,March,11,DMart-Mumbai-3,Mumbai,Groceries,Milk,3,354,0.18,870.84,213.38,UPI
ORD02686,2023-10-31,10,October,44,DMart-Nashik-3,Nashik,Groceries,Toothpaste,3,56,0.29,119.28,32.56,Wallet
ORD02687,2023-04-22,4,April,16,DMart-Thane-3,Thane,Dairy,Wheat,3,322,0.1,869.4,218.65,Wallet
ORD02688,2023-04-30,4,April,17,DMart-Nashik-2,Nashik,Dairy,Juice,2,257,0.2,411.2,74.72,Card
ORD02689,2023-12-07,12,December,49,DMart-Pune-2,Pune,Groceries,Bread,4,240,0.02,940.8,157.16,Cash
ORD02690,2023-11-27,11,November,48,DMart-Pune-1,Pune,Beverages,Tissue,2,69,0.06,129.72,31.75,Cash
ORD02691,2023-01-23,1,January,4,DMart-Mumbai-2,Mumbai,Household,Shampoo,2,293,0.22,457.08,123.92,Cash
ORD02692,2023-04-01,4,April,13,DMart-Thane-3,Thane,Groceries,Milk,2,444,0.25,666.0,76.76,Card
ORD02693,2023-09-19,9,September,38,DMart-Nagpur-1,Nagpur,Beverages,Oil,2,295,0.27,430.7,80.58,Wallet
ORD02694,2023-07-25,7,July,30,DMart-Pune-2,Pune,Groceries,Toothpaste,5,73,0.03,354.05,72.99,Cash
ORD02695,2023-07-19,7,July,29,DMart-Mumbai-1,Mumbai,Beverages,Toothpaste,2,404,0.26,597.92,159.86,Cash
ORD02696,2023-07-18,7,July,29,DMart-Nagpur-2,Nagpur,Household,Bread,5,495,0.29,1757.25,503.43,Wallet
ORD02697,2023-05-06,5,May,18,DMart-Nashik-2,Nashik,Household,Chips,4,187,0.2,598.4,107.92,Wallet
ORD02698,2023-06-09,6,June,23,DMart-Mumbai-3,Mumbai,Household,Oil,2,242,0.06,454.96,72.45,Cash
ORD02699,2023-11-09,11,November,45,DMart-Mumbai-3,Mumbai,Personal Care,Milk,2,434,0.05,824.6,94.85,Cash
ORD02700,2023-06-06,6,June,23,DMart-Pune-1,Pune,Groceries,Sugar,2,165,0.19,267.3,40.25,Cash
ORD02701,2023-05-25,5,May,21,DMart-Nashik-2,Nashik,Household,Coffee,5,489,0.24,1858.2,506.13,Cash
ORD02702,2023-02-16,2,February,7,DMart-Thane-1,Thane,Household,Coffee,2,248,0.26,367.04,92.52,Card
ORD02703,2023-10-22,10,October,42,DMart-Mumbai-2,Mumbai,Groceries,Detergent,2,353,0.16,593.04,142.13,Cash
ORD02704,2023-01-30,1,January,5,DMart-Thane-3,Thane,Personal Care,Soap,4,236,0.0,944.0,233.64,UPI
ORD02705,2023-12-28,12,December,52,DMart-Mumbai-3,Mumbai,Groceries,Rice,3,22,0.29,46.86,6.53,Card
ORD02706,2023-04-10,4,April,15,DMart-Mumbai-1,Mumbai,Personal Care,Tissue,1,116,0.0,116.0,19.06,Card
ORD02707,2023-04-02,4,April,13,DMart-Thane-3,Thane,Dairy,Shampoo,5,473,0.28,1702.8,250.29,Cash
ORD02708,2023-07-01,7,July,26,DMart-Mumbai-3,Mumbai,Dairy,Tissue,4,493,0.26,1459.28,382.42,Cash
ORD02709,2023-01-31,1,January,5,DMart-Nashik-1,Nashik,Personal Care,Tea,4,293,0.05,1113.4,294.52,Wallet
ORD02710,2023-05-05,5,May,18,DMart-Nashik-2,Nashik,Dairy,Soap,5,452,0.28,1627.2,230.02,Wallet
ORD02711,2023-12-11,12,December,50,DMart-Mumbai-2,Mumbai,Dairy,Eggs,4,437,0.13,1520.76,425.85,Card
ORD02712,2023-11-22,11,November,47,DMart-Mumbai-2,Mumbai,Household,Oil,4,487,0.05,1850.6,332.24,UPI
ORD02713,2023-08-11,8,August,32,DMart-Pune-1,Pune,Beverages,Tissue,1,417,0.0,417.0,122.86,UPI
ORD02714,2023-12-06,12,December,49,DMart-Mumbai-2,Mumbai,Dairy,Detergent,2,122,0.22,190.32,42.2,UPI
ORD02715,2023-06-28,6,June,26,DMart-Nagpur-3,Nagpur,Personal Care,Bread,5,397,0.23,1528.45,414.56,Wallet
ORD02716,2023-06-16,6,June,24,DMart-Thane-2,Thane,Personal Care,Rice,4,478,0.15,1625.2,287.87,Cash
ORD02717,2023-08-05,8,August,31,DMart-Nagpur-3,Nagpur,Household,Biscuits,1,105,0.2,84.0,23.5,Cash
ORD02718,2023-12-01,12,December,48,DMart-Thane-1,Thane,Dairy,Shampoo,1,414,0.19,335.34,42.08,Wallet
ORD02719,2023-07-29,7,July,30,DMart-Thane-1,Thane,Personal Care,Oil,5,490,0.22,1911.0,233.4,Wallet
ORD02720,2023-10-24,10,October,43,DMart-Mumbai-3,Mumbai,Dairy,Tissue,3,297,0.11,792.99,184.09,Cash
ORD02721,2023-03-19,3,March,11,DMart-Mumbai-3,Mumbai,Personal Care,Water,4,208,0.17,690.56,122.16,Card
ORD02722,2023-10-22,10,October,42,DMart-Nagpur-3,Nagpur,Dairy,Oil,4,185,0.06,695.6,112.42,UPI
ORD02723,2023-06-25,6,June,25,DMart-Thane-2,Thane,Dairy,Chips,3,328,0.21,777.36,145.39,Cash
ORD02724,2023-08-16,8,August,33,DMart-Thane-2,Thane,Dairy,Toothpaste,5,316,0.0,1580.0,298.64,Wallet
ORD02725,2023-03-15,3,March,11,DMart-Thane-1,Thane,Personal Care,Juice,3,322,0.02,946.68,239.41,Wallet
ORD02726,2023-09-06,9,September,36,DMart-Pune-2,Pune,Household,Rice,5,21,0.25,78.75,17.25,Wallet
ORD02727,2023-05-11,5,May,19,DMart-Nagpur-1,Nagpur,Beverages,Tissue,5,371,0.27,1354.15,290.05,Card
ORD02728,2023-02-08,2,February,6,DMart-Pune-2,Pune,Dairy,Detergent,5,430,0.25,1612.5,323.81,Cash
ORD02729,2023-07-30,7,July,30,DMart-Pune-3,Pune,Dairy,Tea,4,167,0.16,561.12,162.02,UPI
ORD02730,2023-07-24,7,July,30,DMart-Nagpur-3,Nagpur,Household,Tissue,4,74,0.09,269.36,68.76,Cash
ORD02731,2023-05-16,5,May,20,DMart-Nagpur-3,Nagpur,Beverages,Toothpaste,5,25,0.05,118.75,27.62,Wallet
ORD02732,2023-01-06,1,January,1,DMart-Nagpur-2,Nagpur,Dairy,Chips,1,80,0.05,76.0,13.66,Cash
ORD02733,2023-07-23,7,July,29,DMart-Nashik-2,Nashik,Beverages,Water,5,303,0.28,1090.8,122.43,UPI
ORD02734,2023-05-19,5,May,20,DMart-Mumbai-1,Mumbai,Beverages,Tissue,5,203,0.03,984.55,250.11,UPI
ORD02735,2023-12-07,12,December,49,DMart-Nagpur-3,Nagpur,Beverages,Wheat,3,267,0.21,632.79,166.4,UPI
ORD02736,2023-11-13,11,November,46,DMart-Nashik-2,Nashik,Beverages,Coffee,1,446,0.17,370.18,62.76,UPI
ORD02737,2023-01-08,1,January,1,DMart-Mumbai-1,Mumbai,Personal Care,Milk,3,423,0.29,900.99,92.39,UPI
ORD02738,2023-01-24,1,January,4,DMart-Nashik-2,Nashik,Personal Care,Biscuits,4,409,0.03,1586.92,346.64,Card
ORD02739,2023-11-27,11,November,48,DMart-Nagpur-3,Nagpur,Groceries,Eggs,3,486,0.12,1283.04,203.43,Card
ORD02740,2023-10-17,10,October,42,DMart-Mumbai-1,Mumbai,Personal Care,Eggs,3,297,0.13,775.17,147.1,Wallet
ORD02741,2023-01-10,1,January,2,DMart-Nashik-1,Nashik,Household,Oil,2,261,0.13,454.14,125.18,Cash
ORD02742,2023-01-16,1,January,3,DMart-Mumbai-1,Mumbai,Dairy,Oil,3,238,0.28,514.08,122.14,UPI
ORD02743,2023-05-19,5,May,20,DMart-Mumbai-1,Mumbai,Beverages,Toothpaste,2,149,0.19,241.38,52.88,Wallet
ORD02744,2023-09-05,9,September,36,DMart-Nashik-2,Nashik,Beverages,Shampoo,5,236,0.28,849.6,242.84,Card
ORD02745,2023-03-26,3,March,12,DMart-Mumbai-2,Mumbai,Groceries,Toothpaste,2,213,0.25,319.5,81.67,Card
ORD02746,2023-06-26,6,June,26,DMart-Mumbai-3,Mumbai,Personal Care,Juice,3,90,0.29,191.7,35.48,UPI
ORD02747,2023-04-03,4,April,14,DMart-Thane-2,Thane,Household,Oil,3,24,0.07,66.96,9.58,Card
ORD02748,2023-08-14,8,August,33,DMart-Pune-2,Pune,Beverages,Rice,3,275,0.15,701.25,196.46,Card
ORD02749,2023-12-17,12,December,50,DMart-Mumbai-3,Mumbai,Beverages,Chips,2,325,0.19,526.5,98.67,Cash
ORD02750,2023-04-29,4,April,17,DMart-Mumbai-3,Mumbai,Dairy,Tissue,1,180,0.15,153.0,40.71,Card
ORD02751,2023-06-20,6,June,25,DMart-Nashik-3,Nashik,Dairy,Biscuits,2,72,0.22,112.32,29.85,Cash
ORD02752,2023-01-02,1,January,1,DMart-Nashik-2,Nashik,Personal Care,Soap,2,85,0.3,119.0,14.08,Cash
ORD02753,2023-08-30,8,August,35,DMart-Nashik-1,Nashik,Dairy,Soap,4,344,0.15,1169.6,153.7,Card
ORD02754,2023-10-02,10,October,40,DMart-Thane-2,Thane,Dairy,Tissue,3,336,0.17,836.64,137.37,Card
ORD02755,2023-10-11,10,October,41,DMart-Thane-2,Thane,Dairy,Chips,5,112,0.21,442.4,71.25,Card
ORD02756,2023-03-13,3,March,11,DMart-Pune-3,Pune,Groceries,Chips,1,227,0.16,190.68,31.56,Cash
ORD02757,2023-08-18,8,August,33,DMart-Mumbai-1,Mumbai,Groceries,Sugar,1,192,0.16,161.28,43.6,Card
ORD02758,2023-06-07,6,June,23,DMart-Pune-1,Pune,Beverages,Sugar,4,249,0.09,906.36,139.44,Card
ORD02759,2023-11-23,11,November,47,DMart-Nagpur-3,Nagpur,Beverages,Eggs,2,415,0.09,755.3,141.75,Card
ORD02760,2023-02-27,2,February,9,DMart-Thane-1,Thane,Groceries,Tea,5,202,0.09,919.1,221.01,Wallet
ORD02761,2023-04-13,4,April,15,DMart-Pune-1,Pune,Beverages,Shampoo,5,453,0.06,2129.1,228.52,Wallet
ORD02762,2023-09-19,9,September,38,DMart-Nagpur-1,Nagpur,Groceries,Tissue,2,133,0.03,258.02,53.14,Cash
ORD02763,2023-02-05,2,February,5,DMart-Mumbai-3,Mumbai,Dairy,Eggs,5,442,0.29,1569.1,345.48,Wallet
ORD02764,2023-01-20,1,January,3,DMart-Nashik-3,Nashik,Personal Care,Detergent,5,279,0.28,1004.4,135.61,Cash
ORD02765,2023-06-30,6,June,26,DMart-Nashik-2,Nashik,Personal Care,Bread,4,298,0.06,1120.48,114.21,Wallet
ORD02766,2023-04-05,4,April,14,DMart-Pune-2,Pune,Groceries,Chips,2,180,0.03,349.2,66.01,Wallet
ORD02767,2023-06-17,6,June,24,DMart-Nashik-1,Nashik,Beverages,Eggs,2,393,0.15,668.1,175.33,Cash
ORD02768,2023-02-21,2,February,8,DMart-Nagpur-2,Nagpur,Household,Detergent,1,462,0.11,411.18,76.06,UPI
ORD02769,2023-05-30,5,May,22,DMart-Thane-3,Thane,Personal Care,Shampoo,1,274,0.23,210.98,41.32,Wallet
ORD02770,2023-03-25,3,March,12,DMart-Nashik-2,Nashik,Household,Water,1,497,0.09,452.27,65.53,Wallet
ORD02771,2023-03-11,3,March,10,DMart-Pune-3,Pune,Personal Care,Shampoo,4,342,0.08,1258.56,370.44,Cash
ORD02772,2023-11-09,11,November,45,DMart-Pune-3,Pune,Groceries,Rice,1,77,0.17,63.91,14.0,Wallet
ORD02773,2023-04-27,4,April,17,DMart-Thane-3,Thane,Household,Rice,2,483,0.26,714.84,204.6,Card
ORD02774,2023-03-25,3,March,12,DMart-Pune-2,Pune,Groceries,Oil,5,296,0.13,1287.6,299.64,Card
ORD02775,2023-03-29,3,March,13,DMart-Thane-1,Thane,Personal Care,Toothpaste,5,161,0.24,611.8,124.4,Wallet
ORD02776,2023-10-26,10,October,43,DMart-Nashik-2,Nashik,Personal Care,Biscuits,5,107,0.29,379.85,104.6,Wallet
ORD02777,2023-06-18,6,June,24,DMart-Thane-1,Thane,Household,Biscuits,5,84,0.23,323.4,39.53,Cash
ORD02778,2023-04-02,4,April,13,DMart-Thane-1,Thane,Groceries,Milk,5,245,0.14,1053.5,259.4,Cash
ORD02779,2023-03-12,3,March,10,DMart-Nashik-2,Nashik,Household,Toothpaste,2,296,0.2,473.6,104.99,Wallet
ORD02780,2023-02-11,2,February,6,DMart-Pune-2,Pune,Groceries,Tea,3,494,0.24,1126.32,243.42,Card
ORD02781,2023-06-18,6,June,24,DMart-Nashik-2,Nashik,Beverages,Oil,2,426,0.13,741.24,147.71,UPI
ORD02782,2023-09-25,9,September,39,DMart-Thane-2,Thane,Household,Water,1,73,0.05,69.35,17.01,Cash
ORD02783,2023-04-18,4,April,16,DMart-Nashik-1,Nashik,Household,Detergent,4,194,0.27,566.48,117.42,Cash
ORD02784,2023-10-23,10,October,43,DMart-Nashik-3,Nashik,Household,Soap,5,271,0.02,1327.9,205.85,Card
ORD02785,2023-10-23,10,October,43,DMart-Nashik-2,Nashik,Groceries,Rice,5,397,0.21,1568.15,444.39,UPI
ORD02786,2023-02-23,2,February,8,DMart-Nagpur-3,Nagpur,Personal Care,Tea,1,315,0.11,280.35,45.73,Wallet
ORD02787,2023-08-05,8,August,31,DMart-Thane-2,Thane,Dairy,Eggs,3,441,0.02,1296.54,292.5,Card
ORD02788,2023-09-16,9,September,37,DMart-Nashik-1,Nashik,Groceries,Tissue,4,406,0.3,1136.8,283.97,Card
ORD02789,2023-04-10,4,April,15,DMart-Nashik-1,Nashik,Personal Care,Milk,1,30,0.03,29.1,6.26,Cash
ORD02790,2023-01-06,1,January,1,DMart-Thane-2,Thane,Household,Soap,5,84,0.15,357.0,57.65,Card
ORD02791,2023-06-28,6,June,26,DMart-Thane-3,Thane,Dairy,Oil,4,390,0.01,1544.4,331.73,Card
ORD02792,2023-10-01,10,October,39,DMart-Mumbai-1,Mumbai,Household,Oil,1,387,0.01,383.13,60.03,UPI
ORD02793,2023-06-03,6,June,22,DMart-Nashik-3,Nashik,Personal Care,Eggs,4,125,0.02,490.0,137.77,Wallet
ORD02794,2023-04-16,4,April,15,DMart-Pune-3,Pune,Personal Care,Water,4,91,0.02,356.72,51.16,Wallet
ORD02795,2023-10-18,10,October,42,DMart-Thane-3,Thane,Dairy,Soap,2,200,0.25,300.0,67.12,Cash
ORD02796,2023-11-17,11,November,46,DMart-Pune-2,Pune,Household,Chips,4,184,0.02,721.28,125.03,Wallet
ORD02797,2023-12-07,12,December,49,DMart-Nagpur-1,Nagpur,Groceries,Soap,3,353,0.27,773.07,136.96,UPI
ORD02798,2023-10-27,10,October,43,DMart-Mumbai-2,Mumbai,Household,Coffee,3,115,0.11,307.05,79.21,Cash
ORD02799,2023-07-14,7,July,28,DMart-Nashik-2,Nashik,Dairy,Toothpaste,5,221,0.01,1093.95,253.8,UPI
ORD02800,2023-08-30,8,August,35,DMart-Thane-1,Thane,Dairy,Coffee,1,253,0.27,184.69,24.32,Wallet
ORD02801,2023-11-29,11,November,48,DMart-Mumbai-3,Mumbai,Personal Care,Water,3,22,0.29,46.86,7.02,Cash
ORD02802,2023-07-13,7,July,28,DMart-Mumbai-2,Mumbai,Beverages,Shampoo,4,55,0.02,215.6,23.07,Wallet
ORD02803,2023-06-15,6,June,24,DMart-Mumbai-1,Mumbai,Beverages,Eggs,3,294,0.13,767.34,203.84,Card
ORD02804,2023-03-05,3,March,9,DMart-Nagpur-2,Nagpur,Dairy,Wheat,5,362,0.17,1502.3,150.6,UPI
ORD02805,2023-01-05,1,January,1,DMart-Nashik-3,Nashik,Dairy,Shampoo,4,269,0.06,1011.44,186.55,Cash
ORD02806,2023-05-15,5,May,20,DMart-Pune-1,Pune,Beverages,Shampoo,1,252,0.16,211.68,53.13,Card
ORD02807,2023-04-19,4,April,16,DMart-Nagpur-2,Nagpur,Household,Rice,5,230,0.25,862.5,94.0,Wallet
ORD02808,2023-05-14,5,May,19,DMart-Nashik-2,Nashik,Household,Rice,2,108,0.16,181.44,37.62,Card
ORD02809,2023-11-11,11,November,45,DMart-Pune-3,Pune,Personal Care,Detergent,3,411,0.27,900.09,147.6,Cash
ORD02810,2023-12-28,12,December,52,DMart-Mumbai-2,Mumbai,Beverages,Soap,4,295,0.04,1132.8,304.92,Wallet
ORD02811,2023-05-17,5,May,20,DMart-Nagpur-3,Nagpur,Groceries,Eggs,4,348,0.25,1044.0,219.82,Cash
ORD02812,2023-02-24,2,February,8,DMart-Pune-1,Pune,Beverages,Water,1,417,0.06,391.98,63.11,Cash
ORD02813,2023-09-17,9,September,37,DMart-Pune-3,Pune,Dairy,Coffee,4,300,0.14,1032.0,237.75,UPI
ORD02814,2023-04-30,4,April,17,DMart-Pune-2,Pune,Personal Care,Eggs,4,165,0.14,567.6,58.34,Cash
ORD02815,2023-04-30,4,April,17,DMart-Pune-3,Pune,Household,Rice,5,26,0.29,92.3,11.31,UPI
ORD02816,2023-09-20,9,September,38,DMart-Pune-3,Pune,Groceries,Juice,5,115,0.04,552.0,98.91,Card
ORD02817,2023-03-27,3,March,13,DMart-Nashik-3,Nashik,Beverages,Wheat,2,54,0.27,78.84,21.6,Cash
ORD02818,2023-11-09,11,November,45,DMart-Nashik-1,Nashik,Beverages,Wheat,4,250,0.04,960.0,97.41,Card
ORD02819,2023-02-03,2,February,5,DMart-Thane-3,Thane,Groceries,Rice,4,382,0.22,1191.84,260.19,Card
ORD02820,2023-02-21,2,February,8,DMart-Nagpur-3,Nagpur,Dairy,Eggs,3,158,0.24,360.24,53.33,Cash
ORD02821,2023-01-31,1,January,5,DMart-Mumbai-3,Mumbai,Household,Coffee,1,178,0.3,124.6,28.27,UPI
ORD02822,2023-05-22,5,May,21,DMart-Nagpur-2,Nagpur,Personal Care,Tissue,5,34,0.23,130.9,32.34,UPI
ORD02823,2023-07-19,7,July,29,DMart-Mumbai-2,Mumbai,Household,Shampoo,2,228,0.05,433.2,58.69,Wallet
ORD02824,2023-06-02,6,June,22,DMart-Thane-3,Thane,Dairy,Milk,1,168,0.08,154.56,41.19,UPI
ORD02825,2023-03-30,3,March,13,DMart-Mumbai-1,Mumbai,Groceries,Juice,5,75,0.26,277.5,62.26,UPI
ORD02826,2023-06-06,6,June,23,DMart-Mumbai-1,Mumbai,Household,Water,1,240,0.22,187.2,33.0,Wallet
ORD02827,2023-01-07,1,January,1,DMart-Mumbai-1,Mumbai,Household,Milk,4,224,0.22,698.88,161.13,UPI
ORD02828,2023-01-18,1,January,3,DMart-Nagpur-1,Nagpur,Household,Wheat,2,191,0.12,336.16,93.67,UPI
ORD02829,2023-02-05,2,February,5,DMart-Pune-3,Pune,Dairy,Biscuits,5,229,0.18,938.9,99.74,Wallet
ORD02830,2023-09-01,9,September,35,DMart-Pune-3,Pune,Groceries,Chips,1,50,0.15,42.5,6.32,Cash
ORD02831,2023-01-14,1,January,2,DMart-Nashik-1,Nashik,Dairy,Tea,4,335,0.02,1313.2,181.09,Cash
ORD02832,2023-12-02,12,December,48,DMart-Nashik-2,Nashik,Dairy,Tea,1,102,0.03,98.94,13.93,Wallet
ORD02833,2023-10-17,10,October,42,DMart-Mumbai-3,Mumbai,Household,Wheat,1,261,0.2,208.8,37.16,UPI
ORD02834,2023-03-03,3,March,9,DMart-Mumbai-2,Mumbai,Beverages,Rice,3,181,0.23,418.11,75.89,Wallet
ORD02835,2023-02-26,2,February,8,DMart-Nagpur-2,Nagpur,Household,Bread,1,433,0.15,368.05,98.21,Card
ORD02836,2023-06-06,6,June,23,DMart-Pune-2,Pune,Personal Care,Soap,2,47,0.26,69.56,10.09,Card
ORD02837,2023-03-09,3,March,10,DMart-Mumbai-3,Mumbai,Beverages,Bread,1,93,0.2,74.4,13.35,Card
ORD02838,2023-04-03,4,April,14,DMart-Nashik-3,Nashik,Household,Eggs,1,158,0.04,151.68,44.12,Cash
ORD02839,2023-10-26,10,October,43,DMart-Nashik-3,Nashik,Beverages,Shampoo,4,399,0.25,1197.0,321.41,UPI
ORD02840,2023-07-12,7,July,28,DMart-Pune-3,Pune,Dairy,Rice,2,365,0.13,635.1,145.0,Card
ORD02841,2023-02-18,2,February,7,DMart-Thane-1,Thane,Dairy,Soap,4,260,0.02,1019.2,234.73,Card
ORD02842,2023-10-13,10,October,41,DMart-Thane-1,Thane,Dairy,Rice,3,158,0.26,350.76,83.62,Card
ORD02843,2023-02-27,2,February,9,DMart-Mumbai-2,Mumbai,Groceries,Water,1,87,0.03,84.39,18.14,Card
ORD02844,2023-10-02,10,October,40,DMart-Nashik-1,Nashik,Dairy,Sugar,4,432,0.17,1434.24,396.09,Card
ORD02845,2023-11-07,11,November,45,DMart-Nashik-3,Nashik,Personal Care,Tissue,4,150,0.17,498.0,92.42,Wallet
ORD02846,2023-03-06,3,March,10,DMart-Nagpur-3,Nagpur,Personal Care,Eggs,1,214,0.29,151.94,15.49,Card
ORD02847,2023-06-09,6,June,23,DMart-Nashik-2,Nashik,Beverages,Tea,5,32,0.23,123.2,18.0,Cash
ORD02848,2023-10-17,10,October,42,DMart-Thane-1,Thane,Household,Oil,4,36,0.09,131.04,29.35,UPI
ORD02849,2023-02-13,2,February,7,DMart-Thane-3,Thane,Beverages,Juice,1,42,0.12,36.96,7.92,UPI
ORD02850,2023-07-21,7,July,29,DMart-Pune-2,Pune,Dairy,Milk,3,422,0.07,1177.38,183.34,Wallet
ORD02851,2023-05-19,5,May,20,DMart-Nagpur-3,Nagpur,Groceries,Tea,2,278,0.03,539.32,78.09,Wallet
ORD02852,2023-06-13,6,June,24,DMart-Mumbai-3,Mumbai,Personal Care,Shampoo,2,115,0.22,179.4,48.64,Cash
ORD02853,2023-03-27,3,March,13,DMart-Nashik-3,Nashik,Personal Care,Eggs,2,371,0.27,541.66,55.74,Card
ORD02854,2023-01-01,1,January,52,DMart-Nagpur-3,Nagpur,Dairy,Eggs,1,21,0.0,21.0,2.18,Wallet
ORD02855,2023-05-08,5,May,19,DMart-Mumbai-1,Mumbai,Personal Care,Toothpaste,2,252,0.18,413.28,50.52,Cash
ORD02856,2023-09-22,9,September,38,DMart-Mumbai-2,Mumbai,Household,Detergent,5,413,0.02,2023.7,251.47,Wallet
ORD02857,2023-01-02,1,January,1,DMart-Thane-3,Thane,Household,Rice,1,458,0.12,403.04,86.07,UPI
ORD02858,2023-05-01,5,May,18,DMart-Thane-2,Thane,Personal Care,Milk,4,123,0.23,378.84,100.9,Wallet
ORD02859,2023-11-13,11,November,46,DMart-Pune-2,Pune,Personal Care,Wheat,5,24,0.25,90.0,22.19,Cash
ORD02860,2023-10-08,10,October,40,DMart-Mumbai-1,Mumbai,Personal Care,Juice,4,152,0.07,565.44,61.14,Card
ORD02861,2023-12-17,12,December,50,DMart-Nashik-2,Nashik,Dairy,Soap,1,242,0.28,174.24,20.8,UPI
ORD02862,2023-08-17,8,August,33,DMart-Thane-1,Thane,Groceries,Sugar,1,287,0.1,258.3,30.61,Card
ORD02863,2023-12-22,12,December,51,DMart-Nashik-1,Nashik,Beverages,Shampoo,2,276,0.24,419.52,90.06,Card
ORD02864,2023-03-18,3,March,11,DMart-Mumbai-1,Mumbai,Dairy,Rice,3,345,0.25,776.25,209.26,Cash
ORD02865,2023-07-05,7,July,27,DMart-Mumbai-1,Mumbai,Beverages,Eggs,2,410,0.08,754.4,137.73,Wallet
ORD02866,2023-06-14,6,June,24,DMart-Nashik-3,Nashik,Household,Water,5,330,0.08,1518.0,237.84,Card
ORD02867,2023-07-27,7,July,30,DMart-Mumbai-3,Mumbai,Personal Care,Juice,1,95,0.03,92.15,10.29,Card
ORD02868,2023-11-26,11,November,47,DMart-Nagpur-3,Nagpur,Dairy,Rice,5,381,0.29,1352.55,160.03,UPI
ORD02869,2023-03-12,3,March,10,DMart-Mumbai-1,Mumbai,Household,Soap,5,248,0.29,880.4,223.1,UPI
ORD02870,2023-07-20,7,July,29,DMart-Nagpur-2,Nagpur,Groceries,Milk,3,291,0.16,733.32,203.46,Card
ORD02871,2023-12-19,12,December,51,DMart-Thane-2,Thane,Dairy,Chips,2,259,0.25,388.5,109.77,UPI
ORD02872,2023-07-30,7,July,30,DMart-Mumbai-1,Mumbai,Dairy,Toothpaste,2,496,0.11,882.88,264.11,Cash
ORD02873,2023-05-31,5,May,22,DMart-Mumbai-3,Mumbai,Dairy,Sugar,1,337,0.24,256.12,54.3,Card
ORD02874,2023-02-24,2,February,8,DMart-Mumbai-3,Mumbai,Groceries,Tissue,4,371,0.3,1038.8,118.31,Card
ORD02875,2023-06-27,6,June,26,DMart-Mumbai-1,Mumbai,Beverages,Rice,4,360,0.03,1396.8,386.46,Wallet
ORD02876,2023-11-05,11,November,44,DMart-Mumbai-1,Mumbai,Dairy,Bread,3,48,0.13,125.28,22.76,Cash
ORD02877,2023-03-07,3,March,10,DMart-Mumbai-2,Mumbai,Dairy,Tissue,2,287,0.14,493.64,57.92,UPI
ORD02878,2023-04-13,4,April,15,DMart-Mumbai-3,Mumbai,Household,Milk,4,396,0.02,1552.32,264.16,Cash
ORD02879,2023-12-02,12,December,48,DMart-Nagpur-1,Nagpur,Household,Shampoo,3,386,0.0,1158.0,231.08,Wallet
ORD02880,2023-06-16,6,June,24,DMart-Nashik-3,Nashik,Beverages,Soap,4,179,0.23,551.32,60.2,Card
ORD02881,2023-12-02,12,December,48,DMart-Pune-2,Pune,Dairy,Bread,4,245,0.07,911.4,246.47,Wallet
ORD02882,2023-01-13,1,January,2,DMart-Nagpur-2,Nagpur,Household,Oil,3,65,0.07,181.35,18.38,UPI
ORD02883,2023-06-08,6,June,23,DMart-Nagpur-1,Nagpur,Dairy,Coffee,2,152,0.11,270.56,57.27,Cash
ORD02884,2023-09-09,9,September,36,DMart-Mumbai-2,Mumbai,Household,Juice,2,106,0.3,148.4,24.27,UPI
ORD02885,2023-08-23,8,August,34,DMart-Nagpur-1,Nagpur,Personal Care,Bread,1,251,0.16,210.84,37.61,Wallet
ORD02886,2023-06-29,6,June,26,DMart-Nashik-3,Nashik,Dairy,Water,2,458,0.08,842.72,250.05,Wallet
ORD02887,2023-07-29,7,July,30,DMart-Nagpur-2,Nagpur,Personal Care,Tissue,3,281,0.25,632.25,142.07,Wallet
ORD02888,2023-02-11,2,February,6,DMart-Nagpur-1,Nagpur,Household,Bread,2,50,0.11,89.0,9.17,Cash
ORD02889,2023-09-19,9,September,38,DMart-Mumbai-3,Mumbai,Household,Toothpaste,4,309,0.09,1124.76,331.48,UPI
ORD02890,2023-06-10,6,June,23,DMart-Nashik-3,Nashik,Dairy,Shampoo,1,177,0.09,161.07,39.5,Wallet
ORD02891,2023-10-08,10,October,40,DMart-Nagpur-1,Nagpur,Groceries,Milk,1,97,0.1,87.3,22.53,Card
ORD02892,2023-11-06,11,November,45,DMart-Mumbai-1,Mumbai,Dairy,Biscuits,3,202,0.18,496.92,127.77,Wallet
